32	53643	1
32	46084	1
32	52730	1
32	52639	1
32	125639	1
32	74196	1
32	74590	1
32	52472	1
32	53788	1
32	72210	1
32	110996	1
32	171660	1
32	1611	1
32	81155	1
33	205289	1
33	204011	1
33	204504	0
33	82302	0
33	204196	0
33	205194	0
33	203944	0
33	154311	0
33	1884	0
33	226912	0
33	150080	0
33	154785	0
33	226831	0
34	75618	1
34	49699	1
34	148865	1
34	75661	1
34	58893	0
34	56881	0
34	50980	1
34	47372	1
34	3855	0
34	75626	1
34	64481	1
34	314	1
34	75664	0
34	39370	0
34	76327	0
34	75759	0
34	75990	0
34	61426	1
34	26703	1
34	63312	0
35	172680	1
35	193559	1
35	29503	1
35	171886	1
35	33284	1
35	32399	1
35	179645	1
35	34800	1
35	29242	1
35	226831	1
35	226912	1
35	165096	1
35	168633	1
35	29501	1
35	75590	1
35	43275	1
35	28352	1
35	33833	1
35	31457	1
36	151037	1
36	149854	1
36	7071	1
36	150535	1
36	4063	1
36	156204	1
36	149305	1
36	155623	1
37	46571	1
37	49122	1
37	56955	1
37	47545	1
37	1045	1
37	33759	0
37	1313	1
37	58241	1
37	48146	1
37	47092	1
37	2560	1
37	1095	1
37	43023	1
38	156845	1
38	154344	1
38	157961	1
38	52750	1
38	49952	1
38	54521	1
38	42431	1
38	55974	1
38	42588	1
38	53347	1
38	42973	1
39	82	1
39	396	1
39	3427	1
39	5271	1
39	5275	1
39	3415	1
39	252	1
39	61222	1
39	38	1
40	52780	1
40	732	1
40	5917	1
40	75771	1
40	30	1
40	62819	1
40	73467	1
40	61666	1
40	39601	1
40	53304	1
41	76246	1
41	51389	1
41	75727	1
41	63833	1
41	150	1
41	15747	1
41	111	0
41	4918	1
41	3517	1
41	26660	1
41	51418	1
41	50995	0
41	64106	1
41	75571	1
41	321	1
41	75707	0
41	5131	1
41	246	1
41	5086	1
42	57359	1
42	3741	1
42	178003	1
42	83199	1
42	62740	1
42	57861	1
42	50386	1
42	176731	0
42	51032	1
42	75938	1
42	2903	1
42	1560	1
42	62680	1
42	5748	1
42	64124	1
42	61366	1
42	51465	1
43	28430	1
43	203837	1
43	204334	1
43	205054	1
43	204676	1
43	164339	1
43	204344	1
43	204566	1
43	175756	1
43	179430	1
43	168027	1
43	174877	1
43	203986	1
43	205180	1
43	176700	0
44	203837	1
44	204334	1
44	205054	1
44	204344	1
44	204676	1
44	204566	1
44	43851	1
44	44315	1
44	28039	1
44	203856	1
44	204586	1
45	75957	0
45	77168	0
45	1234	0
45	104116	0
45	174255	0
45	40031	0
45	55309	0
45	48536	0
45	42112	0
45	55914	0
45	54955	0
45	147057	0
45	13852	0
46	40309	1
46	56269	1
46	48101	1
46	40623	1
46	50488	1
46	58152	1
46	49956	1
46	48255	1
46	46506	1
46	58730	1
46	49154	1
46	4149	1
46	81128	1
46	87	0
46	3822	1
46	154350	0
46	54955	1
46	158566	1
46	44397	1
47	173973	0
47	35176	0
47	29418	0
47	61321	0
47	178425	0
47	168165	0
47	77125	0
48	4673	0
48	156847	0
48	1108	0
48	76198	0
48	63984	0
48	86087	0
48	174949	0
48	27910	0
48	110281	0
48	42294	0
48	49923	0
48	154124	0
49	49048	1
49	44680	1
49	1670	1
49	7725	1
49	110634	0
49	3198	0
49	76299	1
49	64073	1
49	104322	1
49	52080	0
50	5184	0
50	2180	1
50	4751	1
50	174302	1
50	5074	1
50	169253	1
50	59661	1
50	173256	0
50	155068	1
50	59408	0
50	55335	0
50	180375	0
50	181607	1
50	15980	1
50	4613	1
51	1706	1
51	50945	1
51	215505	0
51	93084	0
51	51127	0
51	198901	0
52	42621	1
52	58705	1
52	28428	1
52	170192	0
52	64643	1
52	3563	1
52	63710	1
52	51005	1
52	76932	1
52	44498	1
52	27694	0
52	168992	0
52	48111	1
52	28646	1
53	6061	0
53	111292	0
53	80555	0
53	83675	0
53	43149	0
53	52134	0
53	72964	0
53	28576	0
53	111263	0
53	49285	0
53	1952	0
53	51372	0
53	170192	0
53	55852	0
53	53917	0
54	39593	1
54	1868	1
54	34718	1
54	51655	1
54	268	1
54	15771	1
54	50911	1
54	83973	1
54	75922	1
54	51452	1
54	149600	1
54	61728	1
54	34166	1
54	167591	1
55	44533	1
55	6013	0
55	39601	1
55	83995	1
55	54333	1
55	530	0
55	61358	1
55	150212	1
55	64653	1
55	5013	0
56	4869	1
56	83303	1
56	7455	1
56	187249	1
56	181772	1
56	73952	0
56	40349	1
56	45054	1
56	220617	1
56	181856	1
56	67115	1
56	131657	1
56	7304	1
56	65716	1
57	51597	1
57	80319	1
57	38182	1
57	39659	1
57	166711	1
57	76758	1
57	70380	1
57	74089	1
57	79963	1
57	131577	0
57	45372	0
57	174395	1
57	110222	0
57	77514	1
57	80380	1
57	66521	0
58	94061	1
58	10238	1
58	74774	1
58	110073	1
58	156838	1
58	127548	0
58	4715	1
58	42622	1
58	49914	1
58	156357	1
58	170117	1
58	72450	1
58	180769	1
58	53781	1
58	73600	1
58	38803	1
58	58088	1
59	5962	1
59	75950	1
59	15974	1
59	59417	1
59	3661	1
59	51093	1
59	160034	1
60	27926	1
60	193541	0
60	176866	0
60	39262	0
60	159631	0
60	198913	0
60	187142	0
60	198910	0
60	187147	0
60	216085	0
60	214910	0
60	5074	0
60	72255	1
60	75607	0
60	187266	0
60	84662	0
60	214388	0
60	215995	0
60	214820	0
61	55748	1
61	54077	1
61	165138	1
61	109754	0
61	38680	1
61	167818	0
61	168973	0
61	156835	1
62	41658	1
62	168216	1
62	76110	1
62	80008	1
62	83781	1
62	67632	1
62	70820	1
62	62638	1
62	2610	1
62	214384	1
62	198896	1
62	104089	1
62	173127	1
62	83971	1
62	62639	1
62	173895	1
62	313	1
62	176882	1
63	70820	0
63	72505	0
63	313	1
63	52386	0
63	30364	0
63	57903	0
63	51374	1
63	215514	1
63	40468	0
63	47935	0
63	46572	0
63	47222	1
63	45094	0
63	47244	0
63	40613	1
63	47792	0
63	49627	1
63	48720	0
63	45137	1
64	1744	0
64	171390	0
64	109460	0
64	147726	1
64	62811	1
64	58782	0
64	57048	0
64	3430	0
64	50828	0
64	110503	1
64	94147	0
64	5739	1
64	38010	1
64	39345	1
64	188981	0
64	39344	1
65	214361	1
65	205647	1
65	110567	1
65	39850	1
65	176795	1
65	177738	1
65	171091	1
65	109294	1
65	218448	1
65	173417	1
65	180678	1
65	6852	0
65	62811	1
65	179468	1
65	94061	1
65	4195	0
66	172112	0
66	152779	0
66	62008	1
66	108431	1
66	218374	1
66	108454	1
67	159945	1
67	152909	1
67	38812	1
67	176587	1
67	166054	1
67	172973	1
67	46497	1
67	53012	1
67	180400	1
67	28973	1
67	181064	1
67	52407	1
68	5340	1
68	179763	0
68	218289	0
68	174853	1
68	31615	1
68	218230	0
68	172576	0
68	170242	1
68	139	1
69	131379	1
69	131568	0
69	40682	1
69	50004	1
69	131777	0
69	220584	0
69	131847	0
69	63863	1
69	131686	0
69	109745	0
69	217389	1
69	193540	0
69	190355	0
69	210211	1
70	4721	1
70	226849	1
70	181938	1
70	4902	1
70	4549	1
70	104117	1
70	166391	0
70	171991	1
70	71286	1
70	7219	1
70	70948	0
70	94138	1
70	41059	0
70	52166	0
70	46444	1
70	58373	1
70	7131	1
70	46194	0
71	2551	1
71	61138	1
71	63983	1
71	61698	1
71	54058	1
71	131777	1
71	54411	1
71	131847	1
71	131379	1
71	131686	1
71	45157	1
72	51435	1
72	15828	1
72	707	1
72	4247	1
72	75829	1
72	213978	1
72	83967	1
72	175440	1
72	187254	1
72	53313	1
72	155121	1
72	3301	1
73	155808	0
73	148478	0
73	156465	0
73	157799	0
73	147111	0
73	77168	1
73	156568	0
73	1154	1
73	156507	0
73	159405	0
73	72277	1
73	150923	0
73	209971	0
73	92267	0
73	92465	0
73	186880	0
73	125748	1
73	127813	1
73	126167	1
74	154994	1
74	128645	1
74	131780	1
74	131636	1
74	131506	1
74	164261	1
74	129954	1
74	67097	1
75	131907	1
75	45455	1
75	131718	1
75	131687	1
75	181958	1
75	215459	1
75	185887	1
75	52775	1
75	176858	1
75	226856	1
75	27922	1
75	187146	1
75	181988	1
75	4669	1
75	215561	1
75	226921	1
75	193561	1
75	190335	1
75	5269	1
75	215535	1
76	65058	1
76	226824	1
76	181982	1
76	51106	1
76	151502	1
76	39767	1
76	159334	1
76	4669	1
76	44997	1
76	59250	1
76	5903	1
77	61312	1
77	62333	1
77	156104	1
77	82555	1
77	43274	1
77	85437	1
77	262	1
77	40827	1
77	225174	1
77	65579	0
78	82315	1
78	53372	1
78	56949	1
78	56762	1
78	68758	1
78	68797	1
78	62248	1
78	65549	1
78	67701	1
78	69821	1
78	61063	1
78	174065	1
78	70984	1
78	37988	1
79	193630	1
79	4639	1
79	4675	1
79	220588	1
79	52067	1
79	31184	0
79	109645	1
79	47504	0
79	57724	0
79	3760	1
79	218137	1
79	51008	1
79	62170	1
79	93586	1
79	3042	1
80	47842	0
80	53815	0
80	40750	1
80	165203	1
80	40722	1
81	73778	1
81	74925	1
81	78808	1
81	81435	1
81	78276	1
81	73847	1
81	83032	1
81	83667	1
81	82978	1
81	63132	1
81	74448	1
81	72241	1
81	81341	1
81	79876	1
81	78572	1
81	80753	1
81	78081	1
81	84303	1
81	81994	1
82	148912	0
82	82622	1
82	147213	0
82	153442	0
82	154760	0
83	74012	0
83	38851	0
83	61359	1
83	77140	0
83	29248	1
83	167837	0
83	131903	0
83	169458	0
83	38276	0
83	165750	1
83	110462	1
83	131469	0
83	39206	0
83	177728	1
83	172529	0
84	71479	1
84	131628	0
84	110309	0
84	78109	1
84	111279	1
84	94028	0
84	103769	0
84	173156	0
84	64938	0
84	64979	0
84	185875	0
84	179757	0
84	75976	1
84	77045	1
84	6346	0
84	15889	0
84	174459	0
84	65017	0
84	181911	0
84	181921	0
85	73722	1
85	109114	0
85	29418	0
85	172661	0
85	73135	0
85	173176	0
86	168857	1
86	165571	1
86	94102	1
86	167666	1
86	213976	1
86	215507	1
86	167598	0
86	166652	0
86	5319	1
86	168477	1
86	180545	0
87	28772	1
87	66049	1
87	204447	1
87	204224	1
87	205123	1
87	204768	1
87	203945	1
87	205215	1
87	35139	1
87	80954	1
87	42196	1
87	164195	1
87	203948	1
87	204293	1
87	203818	1
87	203539	1
87	204020	1
87	203814	1
88	149115	0
88	174370	1
88	35133	0
88	175247	1
88	29314	0
89	43659	1
89	56975	1
89	203554	1
89	204515	1
89	203625	1
89	203646	1
89	203766	1
90	30340	1
90	47509	1
90	110263	1
90	164327	1
90	49832	1
90	39763	1
90	48679	1
90	166390	1
90	74950	1
90	81258	1
90	28951	1
90	32733	1
90	180558	1
90	42628	1
90	29539	1
90	35488	1
90	29987	1
90	180563	1
90	31275	1
91	94013	1
91	179635	1
91	169655	1
91	34389	1
91	176812	1
91	168655	1
91	169617	1
92	148729	1
92	147388	1
92	154954	1
92	152419	1
92	1426	1
92	152685	1
92	148033	1
92	157799	1
92	40501	0
92	155808	1
92	79814	0
92	67	1
92	159635	1
92	3022	1
92	148227	1
93	4882	1
93	149570	0
93	111177	1
93	157995	1
93	27676	1
94	226827	1
94	165513	1
94	39219	1
94	175448	1
94	226838	1
94	102605	1
94	198956	1
95	39219	0
95	226827	1
96	103769	0
96	95430	0
96	75528	0
96	35483	0
96	53352	0
96	53908	0
96	51901	0
96	43387	0
96	52428	0
96	38414	0
96	4818	0
96	58913	0
96	54774	0
96	48845	0
96	58975	0
96	52125	0
96	95391	0
96	94057	0
96	94009	0
97	167367	1
97	110013	1
97	111125	1
97	110714	1
97	109266	1
97	109231	1
97	110331	1
97	55144	1
97	45103	1
97	110829	1
97	110567	1
97	109229	1
97	165523	1
97	108635	1
97	109812	1
97	109467	0
97	109459	1
97	109886	1
97	169436	1
97	109108	1
98	4880	1
98	218214	1
98	47370	0
98	109229	1
98	49179	1
98	49747	1
98	44080	1
98	42387	1
98	486	1
98	108846	1
98	110332	1
98	30138	1
98	3505	1
98	110996	1
98	167323	1
98	54749	1
98	42388	1
98	165523	1
98	49094	0
98	4901	0
99	45095	0
99	45403	0
99	65692	0
99	177834	0
99	80620	0
99	83936	0
99	41457	0
99	173831	0
